Cation_SMILES,Anion_SMILES,IL_SMILES,LOG10(MP)(K),MP(K),Molar mass(g/mol)
C[n+]1ccn(Cc2ccc3ccccc3c2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(Cc2ccc3ccccc3c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.503,318.15,503.446
c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.499,315.15,529.484
CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.466,292.15,396.375
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,2.472,296.15,372.453
CC[n+]1cccc(C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.44,275.15,385.226
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.57,371.15,722.455
CC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.632,428.15,694.401
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.482,303.15,684.362
C[N+](C)(C)CCO,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.64,436.15,403.263
CCCCCCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,2.447,280.15,310.188
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.486,306.15,384.32
CC[n+]1ccccc1,CS(=O)(=O)[O-],CC[n+]1ccccc1.CS(=O)(=O)[O-],2.525,335.15,203.263
CC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)F,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,2.485,305.15,257.233
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=C([O-])C(F)(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,2.455,285.15,481.728
CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,2.444,278.15,291.335
CCC[n+]1ccn(C)c1,[I-],CCC[n+]1ccn(C)c1.[I-],2.464,291.15,252.099
c1ccc2sc[nH+]c2c1,F[B-](F)(F)F,c1ccc2sc[nH+]c2c1.F[B-](F)(F)F,2.6,398.15,223.003
c1ccc2sc[nH+]c2c1,Cc1ccc(S(=O)(=O)[O-])cc1,c1ccc2sc[nH+]c2c1.Cc1ccc(S(=O)(=O)[O-])cc1,2.595,393.15,307.396
c1ccc2sc[nH+]c2c1,CS(=O)(=O)[O-],c1ccc2sc[nH+]c2c1.CS(=O)(=O)[O-],2.578,378.15,231.298
c1ccc2sc[nH+]c2c1,O=S(=O)([O-])C(F)(F)F,c1ccc2sc[nH+]c2c1.O=S(=O)([O-])C(F)(F)F,2.603,401.15,285.268
CCCC[n+]1ccn(C)c1,CCCCCCCCOS(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.CCCCCCCCOS(=O)(=O)[O-],2.487,307.15,348.509
C[n+]1cn(CCN=[N+]=[N-])cn1,O=[N+]([O-])[O-],C[n+]1cn(CCN=[N+]=[N-])cn1.O=[N+]([O-])[O-],2.337,217.15,215.173
Cn1c[n+](C)nc1N=[N+]=[N-],[I-],Cn1c[n+](C)nc1N=[N+]=[N-].[I-],2.59,389.15,266.046
C[n+]1cn(N)cn1,[I-],C[n+]1cn(N)cn1.[I-],2.573,374.15,226.021
Cn1c[n+](C)cn1,I[I-]I,Cn1c[n+](C)cn1.I[I-]I,2.583,383.15,478.841
[N-]=[N+]=NC1=NC=C[NH2+]1,[O-][Cl+3]([O-])([O-])[O-],[N-]=[N+]=NC1=NC=C[NH2+]1.[O-][Cl+3]([O-])([O-])[O-],2.59,389.15,209.549
[N-]=[N+]=NC1=NC=C[NH2+]1,O=[N+]([O-])[O-],[N-]=[N+]=NC1=NC=C[NH2+]1.O=[N+]([O-])[O-],2.599,397.15,172.104
CC1=[NH+]N(C)NN1C,O=[N+]([O-])[O-],CC1=[NH+]N(C)NN1C.O=[N+]([O-])[O-],2.565,367.15,177.164
[N-]=[N+]=NC1=N[NH2+]C=N1,[O-][Cl+3]([O-])([O-])[O-],[N-]=[N+]=NC1=N[NH2+]C=N1.[O-][Cl+3]([O-])([O-])[O-],2.598,396.15,210.537
CC(C)C[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)C[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.41,257.15,419.369
C[NH+]1C=CN(CCCCN2C=C[NH+](C)C2)C1,F[P-](F)(F)(F)(F)F,C[NH+]1C=CN(CCCCN2C=C[NH+](C)C2)C1.F[P-](F)(F)(F)(F)F,2.592,391.15,369.314
CC[n+]1ccccc1,F[P-](F)(F)(F)(F)F,CC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,2.575,376.15,253.126
C=CC[NH+](CC)CC,O=S(=O)([O-])C(F)(F)F,C=CC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,2.414,259.15,263.281
CCC[NH+](C)C,O=S(=O)([O-])C(F)(F)F,CCC[NH+](C)C.O=S(=O)([O-])C(F)(F)F,2.467,293.15,237.243
CC[NH+](C)CC,O=S(=O)([O-])C(F)(F)F,CC[NH+](C)CC.O=S(=O)([O-])C(F)(F)F,2.427,267.15,237.243
CCC[NH+](CC)CC,O=S(=O)([O-])C(F)(F)F,CCC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,2.414,259.15,265.297
C=CC[NH+](C)C,O=S(=O)([O-])C(F)(F)F,C=CC[NH+](C)C.O=S(=O)([O-])C(F)(F)F,2.461,289.15,235.227
CCC[NH+](C)CCC,O=S(=O)([O-])C(F)(F)F,CCC[NH+](C)CCC.O=S(=O)([O-])C(F)(F)F,2.463,290.15,265.297
C=CC[NH+](C)CC=C,O=S(=O)([O-])C(F)(F)F,C=CC[NH+](C)CC=C.O=S(=O)([O-])C(F)(F)F,2.405,254.15,261.265
CCCCCCCC[n+]1cccc2ccccc21,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.507,321.15,522.533
[NH3+]O,[O-][Cl+3]([O-])([O-])[O-],[NH3+]O.[O-][Cl+3]([O-])([O-])[O-],2.558,361.15,133.487
C[N+](C)(C)CCO,O=C([O-])C(F)(F)F,C[N+](C)(C)CCO.O=C([O-])C(F)(F)F,2.485,305.15,217.187
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)F,2.537,344.15,267.194
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,2.494,312.15,317.201
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.472,296.15,367.208
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.505,320.15,417.215
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.507,321.15,467.222
C[N+](C)(C)CCO,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.528,337.15,517.229
[NH4+],[F-],[NH4+].[F-],2.583,383.15,37.037
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,Cc1cc(Cl)ccc1OC(C)C(=O)[O-],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],2.452,283.15,697.51
CCCC[n+]1ccn(C)c1,Cc1cc(Cl)ccc1OC(C)C(=O)[O-],CCCC[n+]1ccn(C)c1.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],2.446,279.15,352.862
CCCCCCCCCCCC[n+]1ccccc1,O=C([O-])COc1ccc(Cl)cc1Cl,CCCCCCCCCCCC[n+]1ccccc1.O=C([O-])COc1ccc(Cl)cc1Cl,2.379,239.15,468.465
CCCCCCCCCCCC[n+]1ccccc1,Cc1cc(Cl)ccc1OCC(=O)[O-],CCCCCCCCCCCC[n+]1ccccc1.Cc1cc(Cl)ccc1OCC(=O)[O-],2.384,242.15,448.047
CCCCCCCCCCCCCCCC[n+]1ccccc1,Cc1cc(Cl)ccc1OCC(=O)[O-],CCCCCCCCCCCCCCCC[n+]1ccccc1.Cc1cc(Cl)ccc1OCC(=O)[O-],2.447,279.65,504.155
CCCCCCCCCC[N+](C)(C)CCO,[Br-],CCCCCCCCCC[N+](C)(C)CCO.[Br-],2.633,429.15,310.32
CCCCCCCCCC[N+]1(C)CCOCC1,[Br-],CCCCCCCCCC[N+]1(C)CCOCC1.[Br-],2.664,461.15,322.331
CCCCCCCCCCCC[N+](C)(C)CCOCCO,[Br-],CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],2.517,329.15,382.427
CC(C)[NH3+],O=C([O-])COc1ccc(Cl)cc1Cl,CC(C)[NH3+].O=C([O-])COc1ccc(Cl)cc1Cl,2.596,394.15,280.151
C[NH2+]C,O=C([O-])COc1ccc(Cl)cc1Cl,C[NH2+]C.O=C([O-])COc1ccc(Cl)cc1Cl,2.595,393.15,266.124
OCC[NH2+]CCO,O=C([O-])COc1ccc(Cl)cc1Cl,OCC[NH2+]CCO.O=C([O-])COc1ccc(Cl)cc1Cl,2.552,356.15,326.176
OCC[NH+](CCO)CCO,O=C([O-])COc1ccc(Cl)cc1Cl,OCC[NH+](CCO)CCO.O=C([O-])COc1ccc(Cl)cc1Cl,2.619,416.15,370.229
CCCC[P+](CCCC)(CCCC)CC(=O)O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],CCCC[P+](CCCC)(CCCC)CC(=O)O.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],2.493,311.15,682.942
CCCC[P+](CC)(CCCC)CCCC,CCCCCCCCCCCCCCCCCC(=O)[O-],CCCC[P+](CC)(CCCC)CCCC.CCCCCCCCCCCCCCCCCC(=O)[O-],2.402,252.15,514.86
CCCCCCCCCCCCCCCC[N+](C)(C)C,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1,CCCCCCCCCCCCCCCC[N+](C)(C)C.CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1,2.547,352.15,586.002
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1,2.412,258.15,614.056
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1,2.455,285.15,628.083
CCCC[n+]1ccn(C)c1,[NH-]S(=O)(=O)C(F)(F)F,CCCC[n+]1ccn(C)c1.[NH-]S(=O)(=O)C(F)(F)F,2.463,290.15,287.307
CCCC[N+]1(C)CCCC1,[NH-]S(=O)(=O)C(F)(F)F,CCCC[N+]1(C)CCCC1.[NH-]S(=O)(=O)C(F)(F)F,2.461,289.15,290.351
CCCC[N+](C)(C)C,[NH-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C.[NH-]S(=O)(=O)C(F)(F)F,2.517,329.15,264.313
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[NH-]S(=O)(=O)C(F)(F)F,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[NH-]S(=O)(=O)C(F)(F)F,2.454,284.15,516.799
C[n+]1cc2n(n1)CCCC2,[I-],C[n+]1cc2n(n1)CCCC2.[I-],2.61,407.15,265.098
CC[n+]1cc2n(n1)CCCC2,[I-],CC[n+]1cc2n(n1)CCCC2.[I-],2.588,387.15,279.125
CCC[n+]1cc2n(n1)CCCC2,[I-],CCC[n+]1cc2n(n1)CCCC2.[I-],2.552,356.15,293.152
CCCC[n+]1cc2n(n1)CCCC2,[I-],CCCC[n+]1cc2n(n1)CCCC2.[I-],2.539,346.15,307.179
COC(=O)C=Cc1ccc(OCCC[n+]2ccn(C)c2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COC(=O)C=Cc1ccc(OCCC[n+]2ccn(C)c2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.553,357.15,581.513
CCCC(CC[n+]1ccn(C)c1)Oc1ccc(C=CC(=O)OC)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC(CC[n+]1ccn(C)c1)Oc1ccc(C=CC(=O)OC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.513,326.15,623.594
C[NH+](C)CCOC(c1ccccc1)c1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1.CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2.375,237.15,461.646
CCCCCCCCCCCC[N+](C)(C)CC(=O)O,O=C([O-])COc1ccc(Cl)cc1Cl,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.O=C([O-])COc1ccc(Cl)cc1Cl,2.528,337.15,492.484
CCCCCCCCCCCC[N+](C)(C)CC(=O)O,Cc1cc(Cl)ccc1OCC(=O)[O-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OCC(=O)[O-],2.492,310.15,472.066
CCCCCCCCCCCC[N+](C)(C)CC(=O)O,COc1c(Cl)ccc(Cl)c1C(=O)[O-],CCCCCCCCCCCC[N+](C)(C)CC(=O)O.COc1c(Cl)ccc(Cl)c1C(=O)[O-],2.477,300.15,492.484
CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[B-](F)(F)F,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,2.517,329.15,358.232
Cc1cc(C)[n+](-c2ccccc2)n1C,F[P-](F)(F)(F)(F)F,Cc1cc(C)[n+](-c2ccccc2)n1C.F[P-](F)(F)(F)(F)F,2.6,398.15,332.228
CCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.566,368.15,346.255
CCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.574,375.15,360.282
CCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.524,334.15,374.309
CCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.525,335.15,388.336
CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.494,312.15,402.363
CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.5,316.15,416.39
CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.443,277.15,634.834
CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[Br-],CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],2.677,475.15,427.366
CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.56,363.15,627.609
CCCC[n+]1cn(C)c(I)c1I,[I-],CCCC[n+]1cn(C)c(I)c1I.[I-],2.702,503.15,517.918
CCCC[n+]1cn(C)c(I)c1I,N#C[N-]C#N,CCCC[n+]1cn(C)c(I)c1I.N#C[N-]C#N,2.605,403.15,457.057
CCCC[n+]1cn(C)c(I)c1I,O=S(=O)([O-])c1ccccc1I,CCCC[n+]1cn(C)c(I)c1I.O=S(=O)([O-])c1ccccc1I,2.65,447.15,674.08
CC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.496,313.15,355.906
CCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.523,333.15,369.933
CCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.528,337.15,383.96
CCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.496,313.15,397.987
CCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.467,293.15,426.041
CCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.466,292.15,468.122
CCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.391,246.15,482.149
CCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.492,310.15,496.176
CCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.523,333.15,524.23
CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.504,319.15,552.284
CCCCCCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],2.504,319.15,580.338
CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,F[P-](F)(F)(F)(F)F,CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,2.621,418.15,443.318
CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCS(=O)(=O)[O-],CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCS(=O)(=O)[O-],2.444,278.15,609.071
CC[n+]1ccccc1-c1ccccc1,[I-],CC[n+]1ccccc1-c1ccccc1.[I-],2.535,343.15,311.166
C1CCC2=NCCC[NH+]2CC1,O=[N+]([O-])c1c[n-]cn1,C1CCC2=NCCC[NH+]2CC1.O=[N+]([O-])c1c[n-]cn1,2.509,323.15,265.317
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCS(=O)(=O)[O-],CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCS(=O)(=O)[O-],2.427,267.15,552.963
C1CCC2=NCCC[NH+]2CC1,O=[N+]([O-])c1ncc[n-]1,C1CCC2=NCCC[NH+]2CC1.O=[N+]([O-])c1ncc[n-]1,2.572,373.15,265.317
CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,F[P-](F)(F)(F)(F)F,CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,2.697,498.15,429.291
CCN(CC)CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.277,189.15,462.438
C[n+]1ccccc1-c1ccccc1,[I-],C[n+]1ccccc1-c1ccccc1.[I-],2.626,423.15,297.139
CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCCS(=O)(=O)[O-],CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCCS(=O)(=O)[O-],2.428,268.15,623.098
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCCS(=O)(=O)[O-],CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCCS(=O)(=O)[O-],2.44,275.15,566.99
CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,[I-],CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.[I-],2.605,403.15,425.26
C[n+]1ccccc1-c1ccccc1,F[P-](F)(F)(F)(F)F,C[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.647,443.15,315.197
CC[n+]1ccccc1-c1ccccc1,F[P-](F)(F)(F)(F)F,CC[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,2.605,403.15,329.224
C[n+]1ccccc1-c1ccc(F)cc1F,[I-],C[n+]1ccccc1-c1ccc(F)cc1F.[I-],2.67,468.15,333.119
CC[P+](CC)(CC)COC,N#C[N-]C#N,CC[P+](CC)(CC)COC.N#C[N-]C#N,2.419,262.15,229.264
CCOCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F,CCOCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,2.427,267.15,345.083
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])[O-],2.446,279.15,545.874
CC[N+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,CC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,2.446,279.15,410.402
CCCCc1ccc([N+]#N)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCc1ccc([N+]#N)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.448,280.35,441.375
CC[N+](C)(C)CCOC,F[B-](F)(F)F,CC[N+](C)(C)CCOC.F[B-](F)(F)F,2.449,280.95,219.031
CC[N+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,CC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,2.45,281.65,360.395
CC[N+]1=C(OC)CCC1,O=S(=O)(F)[N-]S(=O)(=O)F,CC[N+]1=C(OC)CCC1.O=S(=O)(F)[N-]S(=O)(=O)F,2.45,282.15,308.328
CC[N+](C)(C)COC,F[B-](F)(F)C(F)(F)C(F)(F)F,CC[N+](C)(C)COC.F[B-](F)(F)C(F)(F)C(F)(F)F,2.454,284.15,305.018
CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,2.456,285.79,284.184
CCCCCC[n+]1ccsc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.461,289.15,450.448
CCCC[N+](CCCC)(CCCC)CCCC,CCC(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC.CCC(=O)[O-],2.463,290.15,315.542
